data_document_id,data_document_filename,doc_date,raw_category,raw_cas,raw_chem_name,cat_code,description_cpcat,cpcat_code,cpcat_sourcetype
1373309,2005 Soybeans.pdf,May 2006,,,Cloransulam-methyl,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,"Dicamba, Digly Salt",,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Fenoxaprop,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Fluazifop-P-butyl,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Flumiclorac-pentyl,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Flumioxazin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Fomesafen,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Glyphosate,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Glyphosate iso. salt,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Imazamox,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Imazaquin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Imazethapyr,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Lactofen,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Metribuzin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Paraquat,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Pendimethalin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Quizalofop-P-ethyl,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,S-Metolachlor,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Sulfentrazone,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Sulfosate,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Thifensulfuron,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Trifluralin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Acephate,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Chlorpyrifos,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Cyfluthrin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Esfenvalerate,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Lambda-cyhalothrin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Permethrin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Zeta-cypermethrin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Azoxystrobin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Pyraclostrobin,,,,ACToR Assays and Lists
1373309,2005 Soybeans.pdf,May 2006,,,Tebuconazole,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D, 2-EHE",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D, BEE",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D, dieth sal",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D, dimeth. salt",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-D, isoprop. salt",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-DB, dimeth. salt",,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,"2,4-DP, 2-BEE",,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Abamectin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Acephate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Acetamiprid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Acetochlor,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Alachlor,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Aldicarb,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Ametryn,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Atrazine,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Azadirachtin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Azinphos-methyl,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Azoxystrobin,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Bacillus cereus,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Bentazon,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Benzoic acid,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Bifenthrin,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Boscalid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Bromoxynil,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Bromoxynil heptanoat,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Bromoxynil octanoate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Bt subsp tenebrionis,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Bt subsp. kurstaki,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Buprofezin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Butoxyethyl triclopy,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Cacodylic acid,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Captan,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Carbaryl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Carbofuran,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Carboxin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Carfentrazone-ethyl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Chlorethoxyfos,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Chloropicrin,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Chlorothalonil,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Chlorpyrifos,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Chlorsulfuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Clethodim,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Clomazone,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Clopyralid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Clopyralid mono salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Cloransulam-methyl,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Coniothyrium minitan,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Copper amm. Complex,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Copper chloride hyd.,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Copper hydroxide,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Copper resinate,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Copper sulfate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Cryolite,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Cyanazine,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Cyclanilide,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Cyfluthrin,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Cymoxanil,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Cypermethrin,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Cytokinins,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,DSMA,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Deltamethrin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Diazinon,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba Digly Salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba Dimet. salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba Pot. salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba Sodium salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dicamba iso salt,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Dichloropropene,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Dicloran,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Dicofol,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Dicrotophos,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Diflubenzuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Diflufenzopyr-sodium,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dimethenamid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Dimethenamid-P,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Dimethipin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Dimethoate,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Dimethomorph,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Diquat dibromide,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Disulfoton,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Diuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,EPTC,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Emamectin benzoate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Endosulfan,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Endothall,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Esfenvalerate,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Ethephon,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Ethoprop,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Etoxazole,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Etridiazole,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Famoxadone,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Fenamidone,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fenoxaprop,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fenoxaprop-p-ethyl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Fenpropathrin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Fipronil,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Fluazinam,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Flufenacet,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Flumetsulam,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Flumiclorac-pentyl,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Flumioxazin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fluometuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fluroxypyr,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fluroxypyr 1-methylh,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Flutolanil,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Fomesafen,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Foramsulfuron,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,GABA,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Gamma-cyhalothrin,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Garlic oil,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Gibberellic acid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Glufosinate-ammonium,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Glyphosate,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Glyphosate amm. salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Glyphosate iso. salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Halosulfuron,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Harpin a B protein,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Harpin protein,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Imazamox,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Imazapyr,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Imazethapyr,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Imidacloprid,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Indolebutyric acid,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Indoxacarb,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Iodosulfuron-Met-Sod,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Iprodione,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Isoxaflutole,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Kinetin,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,L-Glutamic acid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Lactofen,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Lambda-cyhalothrin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Linuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,MCPA,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,MCPA 2-ethylhexyl,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,MCPA dimethyl. salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,MCPA sodium salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,MSMA,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Malathion,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Maleic hydrazide,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Mancozeb,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Maneb,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Mefenoxam,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Mepiquat Pentaborate,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Mepiquat chloride,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Mesotrione,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Metalaxyl,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Metaldehyde,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Metam-potassium,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Metam-sodium,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Methamidophos,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Methomyl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Methyl parathion,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Metiram,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Metolachlor,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Metribuzin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Metsulfuron-methyl,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Monocarbamide dihyd.,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Naled,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Nicosulfuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Norflurazon,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Novaluron,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Oxamyl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Oxydemeton-methyl,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Oxyfluorfen,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,PCNB,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Paraquat,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Pendimethalin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Permethrin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Petroleum distillate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Phorate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Phosmet,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Phosphamidon,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Phosphorous acid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Picloram K salt,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Primisulfuron,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Profenofos,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Prometryn,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Propamocarb hydroch.,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Propargite,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Propiconazole,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Prosulfuron,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Pymetrozine,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Pyraclostrobin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Pyraflufen-ethyl,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Pyrethrins,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Pyrimethanil,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Pyriproxyfen,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Pyrithiobac-sodium,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Quinclorac,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Quizalofop-P-ethyl,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Rhamnolipid,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Rimsulfuron,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Rotenone,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,S-Metolachlor,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Sethoxydim,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Simazine,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Sodium chlorate,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Spinosad,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Spiromesifen,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Sulfentrazone,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Sulfosate,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Sulfur,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Sulfuric Acid,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Tebupirimphos,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Tefluthrin,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Terbufos,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Thiamethoxam,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Thidiazuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Thifensulfuron,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Thiodicarb,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Tralomethrin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Triasulfuron,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Tribenuron-methyl,,,,ACToR Assays and Lists
1373314,2005 Other Chemicals.pdf,May 2006,,,Tribufos,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Trichoderma harz.,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Triclopyr,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Trifloxystrobin,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Trifloxysulfuron-sod,,,,ACToR Assays and Lists
1373311,2005 Herbicides.pdf,May 2006,,,Trifluralin,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Triphenyltin hydrox.,,,,ACToR Assays and Lists
1373312,2005 Insecticides.pdf,May 2006,,,Zeta-cypermethrin,,,,ACToR Assays and Lists
1373313,2005 Fungicides.pdf,May 2006,,,Zoxamide,,,,ACToR Assays and Lists
1373310,2005 Fertilizers.pdf,May 2006,,,Nitrogen,,,,ACToR Assays and Lists
1373310,2005 Fertilizers.pdf,May 2006,,,Phosphate,,,,ACToR Assays and Lists
1373310,2005 Fertilizers.pdf,May 2006,,,Potash,,,,ACToR Assays and Lists
1373310,2005 Fertilizers.pdf,May 2006,,,Sulfur,,,,ACToR Assays and Lists
